Timestamp (ns),raw,QUAT W,QUAT X,QUAT Y,QUAT Z,ACCEL X,ACCEL Y,ACCEL Z,GYRO X,GYRO Y,GYRO Z
1599834807917180705,d309df8609e5e1a3f33d03b9eec9fcb21039f2f9,-11511,-8314,2533,-7773,-3267,953,-4407,-846,4153,-3335
1599834807919101723,cfece2d80311e194f56504b3ed29fd51169df547,-12308,-7464,785,-7788,-2715,1203,-4823,-687,5789,-2745
1599834807958841816,cf9ee3600221e17bf5ca04f9ed45fd5a1768f59e,-12386,-7328,545,-7813,-2614,1273,-4795,-678,5992,-2658
1599834808003744653,cddae9e8f776e00ef884059bef54fe0f18b6f892,-12838,-5656,-2186,-8178,-1916,1435,-4268,-497,6326,-1902
1599834808009273053,cdd3ea8cf687dfedf8db05c9ef6cfded18daf8d9,-12845,-5492,-2425,-8211,-1829,1481,-4244,-531,6362,-1831
1599834808011169773,ce63f027ef39deccfbb50461ef62fc571a75fb20,-12701,-4057,-4295,-8500,-1099,1121,-4254,-937,6773,-1248
1599834808048822571,ce91f0eeee57dea1fc2b0425efbefc0f1ac4fb70,-12655,-3858,-4521,-8543,-981,1061,-4162,-1009,6852,-1168
1599834808055112448,d0e3f7ade7cbdd0cff53049ef19ef9631ab9febb,-12061,-2131,-6197,-8948,-173,1182,-3682,-1693,6841,-325
1599834808056135417,d147f887e718dcd3ff9b048cf1c6f9191a3cff1b,-11961,-1913,-6376,-9005,-101,1164,-3642,-1767,6716,-229
1599834808101887639,d368fc9ee429dba6003804d5f31af7ad16e60122,-11416,-866,-7127,-9306,56,1237,-3302,-2131,5862,290
1599834808138858244,d3defd65e3aedb66004804d0f313f76616590185,-11298,-667,-7250,-9370,72,1232,-3309,-2202,5721,389
1599834808183892802,d7ef037ce0dad92800c9044cf4baf45d140a03ec,-10257,892,-7974,-9944,201,1100,-2886,-2979,5130,1004
1599834808191000369,d883043ee09ad8d8011f0434f4e9f3f213dd0440,-10109,1086,-8038,-10024,287,1076,-2839,-3086,5085,1088
1599834808192063594,df130b01dff6d4d202bc030ef619f1f40a00081d,-8429,2817,-8202,-11054,700,782,-2535,-3596,2560,2077
1599834808228893446,dfa40b68e018d466026502c6f647f1d80930086e,-8284,2920,-8168,-11162,613,710,-2489,-3624,2352,2158
1599834808230805462,e2880d1fe107d23601ad0212f70bf145070309df,-7544,3359,-7929,-11722,429,530,-2293,-3771,1795,2527
1599834808231874289,e3220d6ae141d1c401c60208f74cf12606bc0a22,-7390,3434,-7871,-11836,454,520,-2228,-3802,1724,2594
1599834808318994562,e8bc0f35e3f5cda002fe023cf849f05601ec0bde,-5956,3893,-7179,-12896,766,572,-1975,-4010,492,3038
1599834808363757581,e9ec0f46e4bdccb102d901fbf7faf09b00270c07,-5652,3910,-6979,-13135,729,507,-2054,-3941,39,3079
1599834808366080830,eeef0e3fe8a6c8b6034300f2f87df192fbe60cd2,-4369,3647,-5978,-14154,835,242,-1923,-3694,-1050,3282
1599834808368028072,ef800e0ae91bc84c035400fff84df1b7fba30cff,-4224,3594,-5861,-14260,852,255,-1971,-3657,-1117,3327
1599834808369154795,f3d10b62eca6c55103d8ffecf6aaf47ef68f0d44,-3119,2914,-4954,-15023,984,-20,-2390,-2946,-2417,3396
1599834808417468203,f44d0ae4ed11c4fd0396ffc0f68ff4ebf5de0d36,-2995,2788,-4847,-15107,918,-64,-2417,-2837,-2594,3382
1599834808418388282,f7980612f029c2dd024bfe8bf9a1f848f1440b9e,-2152,1554,-4055,-15651,587,-373,-1631,-1976,-3772,2974
1599834808419422632,f7f00557f080c2a9021afe1bf9c2f8b8f08c0b7e,-2064,1367,-3968,-15703,538,-485,-1598,-1864,-3956,2942
1599834808453877577,f9ae0075f279c1c400cbfd89f8b2fa61ed1409f5,-1618,117,-3463,-15932,203,-631,-1870,-1439,-4844,2549
1599834808543934898,f9e8ff8ff2c7c1ad00bcfd42f8b2fac3ec6c0994,-1560,-113,-3385,-15955,188,-702,-1870,-1341,-5012,2452
1599834808588947684,fb16f790f4ecc1b9fdbafca9f837fcc6e93d06d1,-1258,-2160,-2836,-15943,-582,-855,-1993,-826,-5827,1745
1599834808633896529,fb2bf693f52bc1d1fd6bfcbdf7fcfcd5e9910659,-1237,-2413,-2773,-15919,-661,-835,-2052,-811,-5743,1625
1599834808678940841,fb0fee6df671c368fddaf950f53100fae46f018d,-1265,-4499,-2447,-15512,-550,-1712,-2767,250,-7057,397
1599834808681225798,faefed35f67cc3c6fd75f8b6f56601b4e2eb0102,-1297,-4811,-2436,-15418,-651,-1866,-2714,436,-7445,258
1599834808723813617,f99de345f674c7f9f9aff7abf4880414e25dfe79,-1635,-7355,-2444,-14343,-1617,-2133,-2936,1044,-7587,-391
1599834808727933882,f973e221f65ec89bf9cff724f3ed04d6e268fe13,-1677,-7647,-2466,-14181,-1585,-2268,-3091,1238,-7576,-493
1599834808729944491,f7f9d7f4f4c5d005f5f2f22cf1b30a07d818fa69,-2055,-10252,-2875,-12283,-2574,-3540,-3661,2567,-10216,-1431
1599834808731878487,f7c2d6a2f483d140f43bf223f15209f3d812fa01,-2110,-10590,-2941,-11968,-3013,-3549,-3758,2547,-10222,-1535
1599834808768871363,f5a4cf6bf218da1deec4f3bcebe50636eae0f490,-2652,-12437,-3560,-9699,-4412,-3140,-5147,1590,-5408,-2928
1599834808769608491,f55ccf00f1a7dae7ef64f36dea9105ffedbdf39a,-2724,-12544,-3673,-9497,-4252,-3219,-5487,1535,-4675,-3174
1599834808770653567,f2dbcd15ed6de099f3ebf303e7da054cef7eeffd,-3365,-13035,-4755,-8039,-3093,-3325,-6182,1356,-4226,-4099
1599834808814621476,f27eccd5eceae17af369f306e8090540ee1cf002,-3458,-13099,-4886,-7814,-3223,-3322,-6135,1344,-4580,-4094
1599834808815770709,efbfcbf1e9a0e711edbdf929e2e4ff0ffa40f41d,-4161,-13327,-5728,-6383,-4675,-1751,-7452,-241,-1472,-3043
1599834808816519668,ef70cc0be941e765edaafaabe1c1fe92fb8bf414,-4240,-13301,-5823,-6299,-4694,-1365,-7743,-366,-1141,-3052
1599834808858839204,ecc4cd66e5b6ea35f29cfff8e24fff80fa46ef15,-4924,-12954,-6730,-5579,-3428,-8,-7601,-128,-1466,-4331
1599834808861632957,ec65cd97e52aeac4f3460024e28c007af862ee01,-5019,-12905,-6870,-5436,-3258,36,-7540,122,-1950,-4607
1599834808904009283,e9e1cfb6e135edeaef510314e84efc190847f080,-5663,-12362,-7883,-4630,-4271,788,-6066,-999,2119,-3968
1599834808907953025,e9bed0d4dfe5ed6cf4170363e854fb000dd1f0ac,-5698,-12076,-8219,-4756,-3049,867,-6060,-1280,3537,-3924
1599834808948962519,e929d44adc04ecc8f8710486ec2ffe7401fdf16b,-5847,-11190,-9212,-4920,-1935,1158,-5073,-396,509,-3733
1599834808950433261,e8f5d4acdb94ecfaf780041aed1afe9c00a6f18b,-5899,-11092,-9324,-4870,-2176,1050,-4838,-356,166,-3701
1599834808952334088,e785d7b5d8b7edd4f69e01a9f2d5fc4803c7f5e8,-6267,-10315,-10057,-4652,-2402,425,-3371,-952,967,-2584
1599834808953414589,e768d814d86cedccf6d801cff316fc2903f9f67e,-6296,-10220,-10132,-4660,-2344,463,-3306,-983,1017,-2434
1599834809083998655,e695da9cd6a8ed7bf7d7020af6cefc4d021cf97b,-6507,-9572,-10584,-4741,-2089,522,-2354,-947,540,-1669
1599834809102326633,e675dae0d681ed74f7d40200f708fc4a01c9f9c2,-6539,-9504,-10623,-4748,-2092,512,-2296,-950,457,-1598
1599834809103238176,e552dd1fd586ecedf785006df708fbb10255fd0c,-6830,-8929,-10874,-4883,-2171,109,-2296,-1103,597,-756
1599834809104286986,e542dd4ed577eccff7b1005bf6dcfbb20276fd71,-6846,-8882,-10889,-4913,-2127,91,-2340,-1102,630,-655
1599834809128889975,e47ed976da2ceb6df6fa03adf4090167f98309b7,-7042,-9866,-9684,-5267,-2310,941,-3063,359,-1661,2487
1599834809129623368,e484d917da85eb73f6f203b3f3940144f9f00a1d,-7036,-9961,-9595,-5261,-2318,947,-3180,324,-1552,2589
1599834809131478559,e48dd8b9dae1eb73f6db0397f3620124fa560a88,-7027,-10055,-9503,-5261,-2341,919,-3230,292,-1450,2696
1599834809182608685,e499d85adb3feb70f7040386f31c00f4fa950aeb,-7015,-10150,-9409,-5264,-2300,902,-3300,244,-1387,2795
1599834809183635261,e4a6d7fbdba1eb68f72b03a9f2b000b8faaa0b50,-7002,-10245,-9311,-5272,-2261,937,-3408,184,-1366,2896
1599834809185565537,e4b4d79bdc08eb5ff71903dcf20c008efab10bb9,-6988,-10341,-9208,-5281,-2279,988,-3572,142,-1359,3001
1599834809218969956,e4f2d609ddc7eb35f52f053bef8c006ffa0f0cf7,-6926,-10743,-8761,-5323,-2769,1339,-4212,111,-1521,3319
1599834809219950459,e503d5a4de3deb2cf4f6055def1d005efa120d12,-6909,-10844,-8643,-5332,-2826,1373,-4323,94,-1518,3346
1599834809263935507,e514d540deb4eb21f4af0528eef30039fa490d1d,-6892,-10944,-8524,-5343,-2897,1320,-4365,57,-1463,3357
1599834809266074127,e603d2d8e1daea41f3b20303edf8ffdefe980e8c,-6653,-11560,-7718,-5567,-3150,771,-4616,-34,-360,3724
1599834809308914032,e635d285e251ea0ff37d0325edd5ffd4fec10ee3,-6603,-11643,-7599,-5617,-3203,805,-4651,-44,-319,3811
1599834809311717387,e769d070e570e91af2c40368ec6c0034fc8f1012,-6295,-12176,-6800,-5862,-3388,872,-5012,52,-881,4114
1599834809398992817,e7d3cfbae68ee8e2f1d40303eb8e006dfc791013,-6189,-12358,-6514,-5918,-3628,771,-5234,109,-903,4115
1599834809404620033,e9becd6cea81e7e6f14e018fe8830185fe231157,-5698,-12948,-5503,-6170,-3762,399,-6013,389,-477,4439
1599834809444003124,ea12cd17eb18e7c8f149017be82101e3fdb71189,-5614,-13033,-5352,-6200,-3767,379,-6111,483,-585,4489
1599834809449205143,ed6bca96ef89e6f5eda7fdbbe7ef047802b810fd,-4757,-13674,-4215,-6411,-4697,-581,-6161,1144,696,4349
1599834809450302837,edefca68effee6adeda6fd33e86e048304b110d8,-4625,-13720,-4098,-6483,-4698,-717,-6034,1155,1201,4312
1599834809452233964,f283ca45f2fde2b5f00bf8fae94a042e0ddf0f3d,-3453,-13755,-3331,-7499,-4085,-1798,-5814,1070,3551,3901
1599834809489700307,f318ca5cf34fe224eff8f859e8ec04180e080ec0,-3304,-13732,-3249,-7644,-4104,-1959,-5908,1048,3592,3776
1599834809491026868,f762cc3bf57bdce9edfaf656ecabffb018570b03,-2206,-13253,-2693,-8983,-4614,-2474,-4949,-80,6231,2819
1599834809578990766,f7d2cccbf5addbefeedef68eed7effcf1b2b09f5,-2094,-13109,-2643,-9233,-4386,-2418,-4738,-49,6955,2549
1599834809585762226,fbf4d5baf6b1d108fb3df6c2ef7dffdf20ac0493,-1036,-10822,-2383,-12024,-1219,-2366,-4227,-33,8364,1171
1599834809586804999,fc4cd6b1f6bad025fc05f6fbefb300101f6e0419,-948,-10575,-2374,-12251,-1019,-2309,-4173,16,8046,1049
1599834809587923426,fe38dc2bf6afcbd3ff1ef845f0aa01f81a9a0294,-456,-9173,-2385,-13357,-226,-1979,-3926,504,6810,660
1599834809625434438,fedbddf7f696caa2ffe8f929f04e027e19fb0250,-293,-8713,-2410,-13662,-24,-1751,-4018,638,6651,592
1599834809627376007,00fde3def5bec771005bfbb3f15e0563151700df,253,-7202,-2626,-14479,91,-1101,-3746,1379,5399,223
1599834809669676722,0144e4a3f58cc71cfffdfbcff1a105c11468009a,324,-7005,-2676,-14564,-3,-1073,-3679,1473,5224,154
1599834809671572717,034aeaa3f370c515fe56fc73f4b6082e1277fedf,842,-5469,-3216,-15083,-426,-909,-2890,2094,4727,-289
1599834809714731690,0384eb67f31fc4e4fe55fc88f501086d1282fe97,900,-5273,-3297,-15132,-427,-888,-2815,2157,4738,-361
1599834809715787428,04d4f1c5f017c3dbfe6afc7df5ef0a7e11b3fb6e,1236,-3643,-4073,-15397,-406,-899,-2577,2686,4531,-1170
1599834809758905061,04ecf294efa7c3cbfe7ffc96f5ec0ad3118ffb00,1260,-3436,-4185,-15413,-385,-874,-2580,2771,4495,-1280
1599834809762809570,0509f8e0ebbec3ebfffdfc55f6fa0d420e97f83c,1289,-1824,-5186,-15381,-3,-939,-2310,3394,3735,-1988
1599834809804047550,04f6f999eb32c4050029fc85f6ee0d800dddf7e4,1270,-1639,-5326,-15355,41,-891,-2322,3456,3549,-2076
1599834809808041045,037bfec3e695c56000f6fc8bf7150efa0938f4f1,891,-317,-6507,-15008,246,-885,-2283,3834,2360,-2831
1599834809849032850,0331ff56e5fcc59d0118fca1f70f0f210899f4ba,817,-170,-6660,-14947,280,-863,-2289,3873,2201,-2886
1599834809855262759,00030310e134c7fa01b4fd8ef76d0faa02c9f2b5,3,784,-7884,-14342,436,-626,-2195,4010,713,-3403
1599834809939066285,ff81036ce0a0c85301c8fd79f77e0fae0206f279,-127,876,-8032,-14253,456,-647,-2178,4014,518,-3463
1599834809984010446,fab20570dc84cb470195fdc0f7c10deffcf2f150,-1358,1392,-9084,-13497,405,-576,-2111,3567,-782,-3760
1599834809986156300,fa0a05a2dc15cbaa01a2fdebf7a60daffccff136,-1526,1442,-9195,-13398,418,-533,-2138,3503,-817,-3786
1599834809988104109,f4ca071bd937ced9037efd76f7670b68fbe4f144,-2870,1819,-9929,-12583,894,-650,-2201,2920,-1052,-3772
1599834810028972364,f4220742d8f2cf3e03b9fd6cf72d0af6fb8ef154,-3038,1858,-9998,-12482,953,-660,-2259,2806,-1138,-3756
1599834810034474081,eecd07fdd793d22503c1fe97f57207b2f86ef29c,-4403,2045,-10349,-11739,961,-361,-2702,1970,-1938,-3428
1599834810036406870,ee230803d77fd2790404fedcf5bf0761f7fbf2db,-4573,2051,-10369,-11655,1028,-292,-2625,1889,-2053,-3365
1599834810038386739,e85f06f9d7a8d4da04b6ffacf5af060eefa1f4f6,-6049,1785,-10328,-11046,1206,-84,-2641,1550,-4191,-2826
1599834810075399160,e78f06a8d7d0d51c0431ffd4f5b805c6ee69f540,-6257,1704,-10288,-10980,1073,-44,-2632,1478,-4503,-2752
1599834810118968172,e1180398d9eed706fff9014ff5e80331ecf2f6fb,-7912,920,-9746,-10490,-7,335,-2584,817,-4878,-2309
1599834810164028804,e05e033eda41d740ffd1015df61902e7ed54f723,-8098,830,-9663,-10432,-47,349,-2535,743,-4780,-2269
1599834810171540163,db07002fdd44d8fafe7902c6f57601f6ebf6f9b6,-9465,47,-8892,-9990,-391,710,-2698,502,-5130,-1610
1599834810173494179,da66ffbcddb7d92ffe1f02e3f55501edebaffa05,-9626,-68,-8777,-9937,-481,739,-2731,493,-5201,-1531
1599834810174590681,d5cffbe1e1e7daacfd7b03b9f6460038ea41fcb5,-10801,-1055,-7705,-9556,-645,953,-2490,56,-5567,-843
1599834810209112204,d54dfb63e281dad3fd4a03eff59afff4ea74fd13,-10931,-1181,-7551,-9517,-694,1007,-2662,-12,-5516,-749
1599834810254049240,d274f83ce6ccdb94fb2f0621ef9cfddff1540053,-11660,-1988,-6452,-9324,-1233,1569,-4196,-545,-3756,83
1599834810257060757,d239f7ede747db9bfb760608ef8cfdc6f18200b7,-11719,-2067,-6329,-9317,-1162,1544,-4212,-570,-3710,183
1599834810258156430,d076f4c7ec3fdbaafbc4071bec8afcc0ecd00352,-12170,-2873,-5057,-9302,-1084,1819,-4982,-832,-4912,850
1599834810299020023,d047f463eceddbaafb070788ec3afc55eda90327,-12217,-2973,-4883,-9302,-1273,1928,-5062,-939,-4695,807
1599834810343972242,cf91f293f0f1db58fea80851e98cfc21f5f7040b,-12399,-3437,-3855,-9384,-344,2129,-5748,-991,-2569,1035
1599834810345862425,cf8bf256f16adb46ffad081fe99dfc99f4c50475,-12405,-3498,-3734,-9402,-83,2079,-5731,-871,-2875,1141
1599834810347787079,cfbbed63f74edb56fa860799e96a0359e59c08bd,-12357,-4765,-2226,-9386,-1402,1945,-5782,857,-6756,2237
1599834810389072139,cfdfec86f829db68f96c077de9bd03f2e5cd092e,-12321,-4986,-2007,-9368,-1684,1917,-5699,1010,-6707,2350
1599834810394872643,d1e4e6d5fdbbdb81f5a4040fea300520ee27095b,-11804,-6443,-581,-9343,-2652,1039,-5584,1312,-4569,2395
1599834810524154396,d23ee61ffe62db87f53502a7ebad05c8ec0f0b0a,-11714,-6625,-414,-9337,-2763,679,-5203,1480,-5105,2826
1599834810536137061,d60ce25f03c4d9ffefb3ff26eaa8ffcff773141d,-10740,-7585,964,-9729,-4173,-218,-5464,-49,-2189,5149
1599834810538040065,d721e2250511d927ee8affc7e7fcfecdf8f614ae,-10463,-7643,1297,-9945,-4470,-57,-6148,-307,-1802,5294
1599834810539998706,d7abe20c05a7d8c0edd0ff70e6dfff39f9aa13e0,-10325,-7668,1447,-10048,-4656,-144,-6433,-199,-1622,5088
1599834810569067025,dafae1d208a6d649ef8efabee76b0017fd931324,-9478,-7726,2214,-10679,-4210,-1346,-6293,23,-621,4900
1599834810570901355,db8ee1d70915d5dbf025fa4be80b008cfdcc1339,-9330,-7721,2325,-10789,-4059,-1461,-6133,140,-564,4921
1599834810572024425,e13ee06c0cfed374f3d9f58dedc706c6f097114d,-7874,-8084,3326,-11404,-3111,-2675,-4665,1734,-3945,4429
1599834810749140364,e211dfea0d79d366f2b0f485ee510787efeb109f,-7663,-8214,3449,-11418,-3408,-2939,-4527,1927,-4117,4255
1599834810760136479,e792dea00f15d18bf0fbf45eee5a07be06190c88,-6254,-8544,3861,-11893,-3845,-2978,-4518,1982,1561,3208
1599834810762049103,e80fdee00f03d117f230f45bee7c077108130c24,-6129,-8480,3843,-12009,-3536,-2981,-4484,1905,2067,3108
1599834810764122911,eb99dff10e3ace81f7f3f8d9f53208c5ff3706dc,-5223,-8207,3642,-12671,-2061,-1831,-2766,2245,-201,1756
1599834810795897627,ec06dfd60e1ace5df7a5f8fbf57608b0fec10641,-5114,-8234,3610,-12707,-2139,-1797,-2698,2224,-319,1601
1599834810797846459,ee85e0360d1accedfa06fb78f60504c205820547,-4475,-8138,3354,-13075,-1530,-1160,-2555,1218,1410,1351
1599834810884060234,eec1e0620d00ccb7fa5cfc20f5b70493055e0515,-4415,-8094,3328,-13129,-1444,-992,-2633,1171,1374,1301
1599834810885321411,f044e12e0c3dcb92f6f0fc88f409038d03db0197,-4028,-7890,3133,-13422,-2320,-888,-3063,909,987,407
1599834810888841857,f05be14b0c1ccb72f691fc60f37b037004240153,-4005,-7861,3100,-13454,-2415,-928,-3205,880,1060,339
1599834810890682742,f0ade34d0afec9fef7fcfe59f0ec025a0b39008b,-3923,-7347,2814,-13826,-2052,-423,-3860,602,2873,139
1599834810929059557,f0a8e3b40acdc9bff88bfe4df0ae02530bbc0082,-3928,-7244,2765,-13889,-1909,-435,-3922,595,3004,130
1599834810930391597,f0bfe5c509b3c87dfb96ff90efa1028d022700f0,-3905,-6715,2483,-14211,-1130,-112,-4191,653,551,240
1599834810974008589,f0d6e5c209a2c875fb2cffa3f006027700960142,-3882,-6718,2466,-14219,-1236,-93,-4090,631,150,322
1599834810974731225,f143e5a10907c84dfa64fddfef8601250302007b,-3773,-6751,2311,-14259,-1436,-545,-4218,293,770,123
1599834810977834867,f148e5c308fac83afaacfe2fef9f00d303f800a5,-3768,-6717,2298,-14278,-1364,-465,-4193,211,1016,165
1599834810979770409,f189e6f808b9c792fd7afe11ef71005102130189,-3703,-6408,2233,-14446,-646,-495,-4239,81,531,393
1599834811019145222,f19ae6ff08bdc78bfd92fdd9ef96004d00fd01b2,-3686,-6401,2237,-14453,-622,-551,-4202,77,253,434
1599834811022022621,f29be6010956c7d7faaafdb6f0900020fa9e0301,-3429,-6655,2390,-14377,-1366,-586,-3952,32,-1378,769
1599834811023972585,f2c3e5cb0973c7ebfa2efdd4f0c20012fa570305,-3389,-6709,2419,-14357,-1490,-556,-3902,18,-1449,773
1599834811064134417,f43ee4a80ad9c863f875fd4cf234fe0effba0425,-3010,-7000,2777,-14237,-1931,-692,-3532,-498,-70,1061
1599834811067061469,f45ee4b60b04c85ef85dfd58f211fde1006d0445,-2978,-6986,2820,-14242,-1955,-680,-3567,-543,109,1093
1599834811109114078,f547e5730c76c822f5a0ff0bf15ffd770136042e,-2745,-6797,3190,-14302,-2656,-245,-3745,-649,310,1070
1599834811111769241,f561e58b0ca1c81bf568ff34f172fd8b0151040c,-2719,-6773,3233,-14309,-2712,-204,-3726,-629,337,1036
1599834811113636417,f5b9e6b40d79c7b4f646ffa0f2c6fd5f06e50336,-2631,-6476,3449,-14412,-2490,-96,-3386,-673,1765,822
1599834811154069282,f5bae7100d95c792f652ffb5f2d3fd4e083d031c,-2630,-6384,3477,-14446,-2478,-75,-3373,-690,2109,796
1599834811156220061,f82ff1a90ebdc3e6fb2d01f6f20600d60217040f,-2001,-3671,3773,-15386,-1235,502,-3578,214,535,1039
1599834811157275603,f858f1c10ebfc3dbfad8023af20000c80183040d,-1960,-3647,3775,-15397,-1320,570,-3584,200,387,1037
1599834811199800703,f882f1d60ec1c3d2fac50235f1f100c40128040c,-1918,-3626,3777,-15406,-1339,565,-3599,196,296,1036
1599834811204559423,f8adf1e90ec3c3c8faaa025af1bb00dc01040424,-1875,-3607,3779,-15416,-1366,602,-3653,220,260,1060
1599834811289163727,f8dbf1fd0ec3c3befa92023df1a501060102044c,-1829,-3587,3779,-15426,-1390,573,-3675,262,258,1100
1599834811334207276,f90af2100ec2c3b4fa69020ef168012b0100046d,-1782,-3568,3778,-15436,-1431,526,-3736,299,256,1133
1599834811340619460,fd19f5c90ee5c2abfce701e7f095009103b1052e,-743,-2615,3813,-15701,-793,487,-3947,145,945,1326
1599834811342513121,fd4af5f60eeac2a2fcc901f9f0900091031f0532,-694,-2570,3818,-15710,-823,505,-3952,145,799,1330
1599834811343533739,fd7df61d0eeec29bfcb001fff055009102760542,-643,-2531,3822,-15717,-848,511,-4011,145,630,1346
1599834811379192304,fdb3f63d0ef3c295fc8c01fef073009601c80557,-589,-2499,3827,-15723,-884,510,-3981,150,456,1367
1599834811381023714,fdebf6570ef7c290fc450218f07f009d01370567,-533,-2473,3831,-15728,-955,536,-3969,157,311,1383
1599834811383024254,feccf6ab0f04c280fa4b0211f07e00c400e50508,-308,-2389,3844,-15744,-1461,529,-3970,196,229,1288
1599834811424187144,fefef6c70f06c27bfa0b01fcf0ac00c4017304ce,-258,-2361,3846,-15749,-1525,508,-3924,196,371,1230
1599834811469125582,ff2bf6ec0f07c276f9fc01c4f0a500bb023b0499,-213,-2324,3847,-15754,-1540,452,-3931,187,571,1177
1599834811514207966,ff54f71a0f0ac26ffa090187f0d5009d03260472,-172,-2278,3850,-15761,-1527,391,-3883,157,806,1138
1599834811515578618,000ff8c60f52c248fc83013ef110ff02063b042e,15,-1850,3922,-15800,-893,318,-3824,-254,1595,1070
1599834811517498803,002bf9120f66c244fcdf017ef0dafeda05fc0426,43,-1774,3942,-15804,-801,382,-3878,-294,1532,1062
